Date,Type,Ticker,ISIN,Name,Asset Type,Shares,Price,Total,Fees,Currency,Source
2024-01-02 00:00:00,Buy,INGR,,Ingredion,Stock,5.0,98.8,-494.0,0.0,EUR,Unknown
2024-01-03 00:00:00,TransferOut,,,,Unknown,5200.0,1.0,5200.0,0.0,EUR,Unknown
2024-01-04 00:00:00,Sell,CFR,,Cullen/Frost Bankers,Stock,3.0,96.5,289.5,0.0,EUR,Unknown
2024-01-04 00:00:00,Sell,CAT,,Caterpillar,Stock,2.0,262.0,524.0,0.0,EUR,Unknown
2024-01-04 00:00:00,Buy,BPAQF,,BP,Stock,92.0,5.52,-507.38,0.0,EUR,Unknown
2024-01-04 00:00:00,Buy,ABMRF,,ABN AMRO Bank,Stock,29.0,13.7,-397.16,0.0,EUR,Unknown
2024-01-08 00:00:00,Dividend,BDORY,,BANCO DO BRASIL ADR,Stock,60.0,0.03185,1.91,0.0,EUR,Unknown
2024-01-10 00:00:00,Dividend,VLXGF,,VOLEX,Stock,70.0,0.0161,1.13,0.0,EUR,Unknown
2024-01-10 00:00:00,Sell,INCY,,Incyte Co.,Stock,6.0,58.96,353.76,0.0,EUR,Unknown
2024-01-11 00:00:00,Dividend,TSM,,TSMC (ADR),Stock,3.0,0.44,1.32,0.0,EUR,Unknown
2024-01-12 00:00:00,Sell,BHPLF,,BHP,Stock,9.0,28.83,259.43,0.0,EUR,Unknown
2024-01-15 00:00:00,Buy,MSTR,,Strategy,Stock,10.0,43.56,-435.6,0.0,EUR,Unknown
2024-01-16 00:00:00,Dividend,XS2330514899,,"2,75% Rumänien Anleihe (2041)",Stock,3.2265,2.1,6.76,0.0,EUR,Unknown
2024-01-16 00:00:00,Sell,TSLA,,Tesla,Stock,0.0435,201.84,8.78,1.0,EUR,Unknown
2024-01-16 00:00:00,Sell,XS2330514899,,"2,75% Rumänien Anleihe (2041)",Stock,3.2265,65.62,211.72,1.0,EUR,Unknown
2024-01-17 00:00:00,TransferOut,,,,Unknown,247.23,1.0,247.23,0.0,EUR,Unknown
2024-01-18 00:00:00,Sell,NATKY,,NAC Kazatomprom GDR,Stock,10.0,42.1,421.0,0.0,EUR,Unknown
2024-01-18 00:00:00,Buy,BAESF,,BAE Systems,Stock,40.0,13.97,-558.8,0.0,EUR,Unknown
2024-01-23 00:00:00,TransferOut,,,,Unknown,4.99,1.0,4.99,0.0,EUR,Unknown
2024-01-24 00:00:00,Dividend,CSCO,,Cisco Systems,Stock,6.0,0.36,2.15,0.0,EUR,Unknown
2024-01-26 00:00:00,Dividend,DHR,,Danaher,Stock,2.0,0.22,0.44,0.0,EUR,Unknown
2024-01-31 00:00:00,Interest,,,,Unknown,0.13,1.0,0.13,0.0,EUR,Unknown
2024-01-31 00:00:00,Dividend,JPM,,JPMorgan Chase & Co.,Stock,2.0,0.97,1.94,0.0,EUR,Unknown
2024-02-01 00:00:00,TransferIn,,,,Unknown,2900.0,1.0,2900.0,0.0,EUR,Unknown
2024-02-01 00:00:00,Dividend,BTAFF,,British American Tobacco,Stock,23.0,0.67,15.5,0.0,EUR,Unknown
2024-02-01 00:00:00,Dividend,BMY,,Bristol Myers Squibb,Stock,6.0,0.56,3.35,0.0,EUR,Unknown
2024-02-02 00:00:00,Buy,ADM,,Archer Daniels Mid,Stock,6.0,52.4,-314.4,0.0,EUR,Unknown
2024-02-02 00:00:00,Buy,IE00B7Y34M31,,WisdomTree S&P 500 3x Daily Leveraged,Stock,8.0,69.01,-552.08,0.0,EUR,Unknown
2024-02-02 00:00:00,Sell,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,3.0,153.81,461.43,0.0,EUR,Unknown
2024-02-02 00:00:00,Buy,FR0010342592,,Amundi Nasdaq-100 Daily (2x) Leveraged UCITS ETF (Acc),Stock,1.0,906.3,-906.3,0.0,EUR,Unknown
2024-02-02 00:00:00,Buy,SGACF,,SPDR MSCI ACWI IMI UCITS ETF - USD ACC,Stock,5.0,191.68,-958.4,0.0,EUR,Unknown
2024-02-02 00:00:00,Buy,GOOGL,,Alphabet 'A',Stock,2.0,127.8,-255.6,0.0,EUR,Unknown
2024-02-02 00:00:00,Buy,GB00B10RZP78,,Unilever,Stock,8.0,51.075,-408.6,0.0,EUR,Unknown
2024-02-02 00:00:00,Sell,FR0010342592,,Amundi Nasdaq-100 Daily (2x) Leveraged UCITS ETF (Acc),Stock,1.0,910.4,910.4,0.0,EUR,Unknown
2024-02-02 00:00:00,Buy,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,5.0,156.31,-781.55,0.0,EUR,Unknown
2024-02-04 00:00:00,TransferOut,,,,Unknown,0.13,1.0,0.13,0.0,EUR,Unknown
2024-02-05 00:00:00,Sell,CHEF,,Chefs Warehouse,Stock,9.0,30.8,277.2,0.0,EUR,Unknown
2024-02-05 00:00:00,Buy,JD,,JD.com (ADR),Stock,13.0,20.95,-272.35,0.0,EUR,Unknown
2024-02-06 00:00:00,TransferIn,,,,Unknown,269.97,1.0,269.97,0.0,EUR,Unknown
2024-02-06 00:00:00,Buy,KMTUF,,Komatsu,Stock,15.0,27.09,-406.35,0.0,EUR,Unknown
2024-02-07 00:00:00,Sell,SEDG,,SolarEdge Technologies,Stock,2.0,70.67,141.34,0.99,EUR,Unknown
2024-02-07 00:00:00,Sell,ABCL,,AbCellera,Stock,45.0,4.6,207.09,0.99,EUR,Unknown
2024-02-07 00:00:00,Sell,JD,,JD.com (ADR),Stock,13.0,21.4,278.2,0.0,EUR,Unknown
2024-02-07 00:00:00,Buy,JDCMF,,JD.com A,Stock,27.0,10.77,-290.79,0.0,EUR,Unknown
2024-02-07 00:00:00,Buy,BABAF,,Alibaba Group Holding Ltd.,Stock,40.0,8.64,-345.44,0.0,EUR,Unknown
2024-02-12 00:00:00,Sell,KR,,Kroger,Stock,6.0,42.5,255.0,0.0,EUR,Unknown
2024-02-12 00:00:00,Buy,PSKOF,,ORLEN,Stock,17.0,15.74,-267.51,0.0,EUR,Unknown
2024-02-16 00:00:00,Sell,BUR,,Burford Capital,Stock,20.0,14.0,280.0,0.0,EUR,Unknown
2024-02-16 00:00:00,Buy,LNTH,,Lantheus Hldg.,Stock,5.0,53.16,-265.8,0.0,EUR,Unknown
2024-02-20 00:00:00,Dividend,BRPETRACNPR6,,Petrobras (Vz),Stock,40.0,0.001,0.04,0.0,EUR,Unknown
2024-02-20 00:00:00,Dividend,BRPETRACNPR6,,Petrobras (Vz),Stock,40.0,0.0453,1.81,0.0,EUR,Unknown
2024-02-20 00:00:00,Dividend,BRPETRACNPR6,,Petrobras (Vz),Stock,40.0,0.0005,0.02,0.0,EUR,Unknown
2024-02-20 00:00:00,Dividend,BRPETRACNPR6,,Petrobras (Vz),Stock,40.0,0.08,3.2,0.0,EUR,Unknown
2024-02-23 00:00:00,TransferOut,,,,Unknown,4.99,1.0,4.99,0.0,EUR,Unknown
2024-02-29 00:00:00,Dividend,ADM,,Archer Daniels Mid,Stock,6.0,0.46,2.75,0.0,EUR,Unknown
2024-02-29 00:00:00,Sell,HIMS,,Hims & Hers Health,Stock,65.0,12.0,780.0,0.0,EUR,Unknown
2024-03-01 00:00:00,TransferIn,,,,Unknown,2500.0,1.0,2500.0,0.0,EUR,Unknown
2024-03-04 00:00:00,Dividend,VLO,,Valero Energy,Stock,3.0,0.98,2.94,0.0,EUR,Unknown
2024-03-04 00:00:00,Buy,NVDA,,NVIDIA,Stock,10.0,77.15,-771.5,0.0,EUR,Unknown
2024-03-04 00:00:00,Buy,DE000HS3XCH7,,HSBC Trinkaus & Burkhardt GmbH Call 20.12.24 Crowdstr 400,Stock,100.0,3.06,-306.0,0.0,EUR,Unknown
2024-03-04 00:00:00,Buy,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,2.0,175.21,-350.42,0.0,EUR,Unknown
2024-03-04 00:00:00,Buy,STNE,,StoneCo,Stock,19.0,15.4,-292.6,0.0,EUR,Unknown
2024-03-04 00:00:00,Buy,1211.HK,,BYD,Stock,39.0,7.403333333333333,-288.66,0.0,EUR,Unknown
2024-03-04 00:00:00,Buy,IE00B7Y34M31,,WisdomTree S&P 500 3x Daily Leveraged,Stock,4.0,78.14,-312.56,0.0,EUR,Unknown
2024-03-04 00:00:00,Buy,LNTH,,Lantheus Hldg.,Stock,5.0,60.72,-303.6,0.0,EUR,Unknown
2024-03-04 00:00:00,Buy,TMDX,,TRANSMEDICS GROUP,Stock,4.0,79.5,-318.0,0.0,EUR,Unknown
2024-03-04 00:00:00,Buy,ARKK,,Arista Networks,Stock,1.0,267.3,-267.3,0.0,EUR,Unknown
2024-03-04 00:00:00,Sell,BMY,,Bristol Myers Squibb,Stock,6.0,46.95,281.7,0.0,EUR,Unknown
2024-03-04 00:00:00,Sell,AGCO,,AGCO Corporation,Stock,3.0,101.25,303.75,0.0,EUR,Unknown
2024-03-04 00:00:00,Sell,ADM,,Archer Daniels Mid,Stock,6.0,48.9,293.4,0.0,EUR,Unknown
2024-03-04 00:00:00,Buy,DE,,Deere & Co.,Stock,1.0,335.8,-335.8,0.0,EUR,Unknown
2024-03-04 00:00:00,Buy,HIMS,,Hims & Hers Health,Stock,37.0,13.5,-499.5,0.0,EUR,Unknown
2024-03-05 00:00:00,Dividend,HOEGF,,Höegh Autoliners,Stock,60.0,1.74,104.65,0.0,EUR,Unknown
2024-03-06 00:00:00,TransferIn,,,,Unknown,413.85,1.0,413.85,0.0,EUR,Unknown
2024-03-06 00:00:00,Sell,JDCMF,,JD.com A,Stock,27.0,11.43,308.48,0.0,EUR,Unknown
2024-03-06 00:00:00,Sell,BABAF,,Alibaba Group Holding Ltd.,Stock,40.0,8.46,338.32,0.0,EUR,Unknown
2024-03-06 00:00:00,Buy,MDB,,MongoDB,Stock,1.0,376.4,-376.4,0.0,EUR,Unknown
2024-03-06 00:00:00,Buy,PODD,,Insulet Corp.,Stock,2.0,152.5,-305.0,0.0,EUR,Unknown
2024-03-07 00:00:00,Buy,STNE,,StoneCo,Stock,17.0,15.17,-257.89,0.0,EUR,Unknown
2024-03-08 00:00:00,Buy,XYL,,XYLEM,Stock,3.0,116.2,-348.6,0.0,EUR,Unknown
2024-03-11 00:00:00,Sell,SGACF,,SPDR MSCI ACWI IMI UCITS ETF - USD ACC,Stock,20.0,197.3,3946.0,0.0,EUR,Unknown
2024-03-11 00:00:00,Buy,GMAB.CO,,Genmab,Stock,2.0,289.8,-579.6,0.0,EUR,Unknown
2024-03-11 00:00:00,Buy,LMT,,Lockheed Martin,Stock,2.0,397.2,-794.4,0.0,EUR,Unknown
2024-03-11 00:00:00,Buy,ALFNF,,Alfen,Stock,6.0,47.79,-286.74,0.0,EUR,Unknown
2024-03-11 00:00:00,Buy,PYPL,,PayPal Holdings,Stock,5.0,54.93,-274.65,0.0,EUR,Unknown
2024-03-11 00:00:00,Buy,MSFT,,Microsoft,Stock,2.0,369.75,-739.5,0.0,EUR,Unknown
2024-03-11 00:00:00,Buy,XMTR,,Xometry,Stock,20.0,16.95,-339.0,0.0,EUR,Unknown
2024-03-11 00:00:00,Buy,STNE,,StoneCo,Stock,25.0,15.43,-385.75,0.0,EUR,Unknown
2024-03-11 00:00:00,Buy,HUM,,Humana,Stock,1.0,318.9,-318.9,0.0,EUR,Unknown
2024-03-12 00:00:00,Sell,DE000HS3XCH7,,HSBC Trinkaus & Burkhardt GmbH Call 20.12.24 Crowdstr 400,Stock,100.0,3.5,350.0,0.0,EUR,Unknown
2024-03-12 00:00:00,Buy,PSKOF,,ORLEN,Stock,18.0,14.78,-265.97,0.0,EUR,Unknown
2024-03-13 00:00:00,Sell,IE00B7Y34M31,,WisdomTree S&P 500 3x Daily Leveraged,Stock,12.0,78.31,939.66,0.0,EUR,Unknown
2024-03-13 00:00:00,Sell,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,7.0,165.91,1161.37,0.0,EUR,Unknown
2024-03-13 00:00:00,Buy,ADBE,,Adobe Systems,Stock,2.0,525.8,-1051.6,0.0,EUR,Unknown
2024-03-13 00:00:00,Buy,SOFI,,SoFi Technologies,Stock,140.0,6.8,-952.0,0.0,EUR,Unknown
2024-03-14 00:00:00,Sell,AMSYF,,ArcelorMittal,Stock,13.0,24.68,320.84,0.0,EUR,Unknown
2024-03-14 00:00:00,Buy,TSLA,,Tesla,Stock,2.0,148.94,-297.88,0.0,EUR,Unknown
2024-03-14 00:00:00,Sell,BPAQF,,BP,Stock,92.0,5.7,524.31,0.0,EUR,Unknown
2024-03-14 00:00:00,Buy,BRPETRACNPR6,,Petrobras (Vz),Stock,42.0,7.0,-294.0,0.0,EUR,Unknown
2024-03-14 00:00:00,Buy,DE000HS3X9G9,,HSBC Trinkaus & Burkhardt GmbH Call 20.09.24 Adobe 800,Stock,520.0,0.96,-499.2,0.0,EUR,Unknown
2024-03-15 00:00:00,Dividend,AGCO,,AGCO Corporation,Stock,3.0,0.27,0.8,0.0,EUR,Unknown
2024-03-15 00:00:00,Sell,GA0000121459,,Total Gabon,Stock,2.0,156.6,313.2,0.0,EUR,Unknown
2024-03-18 00:00:00,Sell,BRK/B,,Berkshire Hathaway ‘B’,Stock,1.0,375.2,375.2,0.0,EUR,Unknown
2024-03-18 00:00:00,Sell,US85859N1028,,Stem Inc. A,Stock,50.0,1.64,81.9,0.99,EUR,Unknown
2024-03-18 00:00:00,Sell,TX,,Ternium (ADR),Stock,7.0,36.6,256.2,0.0,EUR,Unknown
2024-03-18 00:00:00,Buy,STNE,,StoneCo,Stock,41.0,14.29,-585.89,0.0,EUR,Unknown
2024-03-18 00:00:00,Sell,STNE,,StoneCo,Stock,41.0,14.7,602.7,0.0,EUR,Unknown
2024-03-18 00:00:00,Sell,GB00B1XZS820,,Anglo American,Stock,8.807339449541285,24.00270833333333,211.4,0.99,EUR,Unknown
2024-03-19 00:00:00,Sell,MSTR,,Strategy,Stock,10.0,124.0,1240.0,0.0,EUR,Unknown
2024-03-19 00:00:00,Buy,MSTR,,Strategy,Stock,10.0,131.65,-1316.5,0.0,EUR,Unknown
2024-03-19 00:00:00,Buy,TSLA,,Tesla,Stock,2.0,157.7,-315.4,0.0,EUR,Unknown
2024-03-20 00:00:00,Dividend,BRPETRACNPR6,,Petrobras (Vz),Stock,40.0,0.12,4.93,0.0,EUR,Unknown
2024-03-20 00:00:00,Buy,HOEGF,,Höegh Autoliners,Stock,40.0,8.06,-322.4,0.0,EUR,Unknown
2024-03-20 00:00:00,Buy,SOFI,,SoFi Technologies,Stock,45.0,6.5,-292.5,0.0,EUR,Unknown
2024-03-21 00:00:00,Dividend,BRPETRACNPR6,,Petrobras (Vz),Stock,40.0,0.003,0.12,0.0,EUR,Unknown
2024-03-22 00:00:00,TransferOut,,,,Unknown,400.0,1.0,400.0,0.0,EUR,Unknown
2024-03-25 00:00:00,TransferOut,,,,Unknown,4.99,1.0,4.99,0.0,EUR,Unknown
2024-03-25 00:00:00,Sell,MSTR,,Strategy,Stock,10.0,163.55,1635.5,0.0,EUR,Unknown
2024-03-25 00:00:00,Buy,MELI,,Mercado Libre,Stock,1.0,1428.2,-1428.2,0.0,EUR,Unknown
2024-03-28 00:00:00,TransferIn,,,,Unknown,2000.0,1.0,2000.0,0.0,EUR,Unknown
2024-03-28 00:00:00,Interest,,,,Unknown,5.33,1.0,5.33,0.0,EUR,Unknown
2024-03-28 00:00:00,Buy,TSLA,,Tesla,Stock,2.0,163.4,-326.8,0.0,EUR,Unknown
2024-03-28 00:00:00,Buy,XMTR,,Xometry,Stock,17.0,15.7,-266.9,0.0,EUR,Unknown
2024-03-28 00:00:00,Buy,ARKK,,Arista Networks,Stock,1.0,269.3,-269.3,0.0,EUR,Unknown
2024-03-28 00:00:00,Buy,1211.HK,,BYD,Stock,33.0,7.87,-259.66,0.0,EUR,Unknown
2024-03-28 00:00:00,Buy,XYL,,XYLEM,Stock,3.0,120.35,-361.05,0.0,EUR,Unknown
2024-03-28 00:00:00,Buy,HIMS,,Hims & Hers Health,Stock,18.0,14.5,-261.0,0.0,EUR,Unknown
2024-03-28 00:00:00,Buy,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,2.0,174.56,-349.12,0.0,EUR,Unknown
2024-04-01 00:00:00,Dividend,ALB,,Albemarle Corporation,Stock,2.0,0.37,0.74,0.0,EUR,Unknown
2024-04-04 00:00:00,TransferIn,,,,Unknown,1198.23,1.0,1198.23,0.0,EUR,Unknown
2024-04-05 00:00:00,TransferIn,,,,Unknown,2500.0,1.0,2500.0,0.0,EUR,Unknown
2024-04-05 00:00:00,Buy,HUM,,Humana,Stock,1.0,289.5,-289.5,0.0,EUR,Unknown
2024-04-05 00:00:00,Buy,HIMS,,Hims & Hers Health,Stock,19.0,13.58,-258.02,0.0,EUR,Unknown
2024-04-05 00:00:00,Buy,TSLA,,Tesla,Stock,2.0,153.8,-307.6,0.0,EUR,Unknown
2024-04-05 00:00:00,Buy,GOOGL,,Alphabet 'A',Stock,3.0,141.3,-423.9,0.0,EUR,Unknown
2024-04-08 00:00:00,Buy,ALB,,Albemarle Corporation,Stock,3.0,114.22,-342.66,0.0,EUR,Unknown
2024-04-08 00:00:00,Buy,TSLA,,Tesla,Stock,2.0,157.66,-315.32,0.0,EUR,Unknown
2024-04-08 00:00:00,Buy,LW,,Lamb Weston,Stock,4.0,73.96,-295.84,0.0,EUR,Unknown
2024-04-08 00:00:00,Buy,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,2.0,167.53,-335.06,0.0,EUR,Unknown
2024-04-08 00:00:00,Buy,SOFI,,SoFi Technologies,Stock,42.0,6.98,-293.24,0.0,EUR,Unknown
2024-04-08 00:00:00,Buy,ENPH,,Enphase Energy,Stock,3.0,105.66,-316.98,0.0,EUR,Unknown
2024-04-08 00:00:00,Buy,KMTUF,,Komatsu,Stock,10.0,27.88,-278.8,0.0,EUR,Unknown
2024-04-08 00:00:00,Buy,FUJHF,,Subaru Corp,Stock,17.0,21.6,-367.2,0.0,EUR,Unknown
2024-04-11 00:00:00,Dividend,TSM,,TSMC (ADR),Stock,3.0,0.51,1.54,0.0,EUR,Unknown
2024-04-19 00:00:00,Dividend,KSPI,,Kaspi.kz,Stock,3.0,1.78,5.34,0.0,EUR,Unknown
2024-04-19 00:00:00,Sell,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,4.0,139.69,558.76,0.0,EUR,Unknown
2024-04-22 00:00:00,TransferOut,,,,Unknown,4.99,1.0,4.99,0.0,EUR,Unknown
2024-04-22 00:00:00,Buy,ALB,,Albemarle Corporation,Stock,3.0,106.0,-318.0,0.0,EUR,Unknown
2024-04-23 00:00:00,Dividend,INGR,,Ingredion,Stock,5.0,0.73,3.64,0.0,EUR,Unknown
2024-04-23 00:00:00,Buy,HIMS,,Hims & Hers Health,Stock,23.0,11.17,-256.91,0.0,EUR,Unknown
2024-04-23 00:00:00,TransferIn,,,,Unknown,72.2,1.0,72.2,0.0,EUR,Unknown
2024-04-23 00:00:00,TransferOut,,,,Unknown,5.0,1.0,5.0,0.0,EUR,Unknown
2024-04-24 00:00:00,Dividend,CSCO,,Cisco Systems,Stock,6.0,0.37,2.24,0.0,EUR,Unknown
2024-04-24 00:00:00,TransferOut,,,,Unknown,5.32,1.0,5.32,0.0,EUR,Unknown
2024-04-25 00:00:00,TransferOut,,,,Unknown,18.21,1.0,18.21,0.0,EUR,Unknown
2024-04-26 00:00:00,Dividend,HUM,,Humana,Stock,1.0,0.83,0.83,0.0,EUR,Unknown
2024-04-26 00:00:00,Dividend,DHR,,Danaher,Stock,2.0,0.25,0.5,0.0,EUR,Unknown
2024-04-27 00:00:00,TransferOut,,,,Unknown,23.14,1.0,23.14,0.0,EUR,Unknown
2024-04-28 00:00:00,TransferOut,,,,Unknown,14.03,1.0,14.03,0.0,EUR,Unknown
2024-04-29 00:00:00,TransferIn,,,,Unknown,1300.0,1.0,1300.0,0.0,EUR,Unknown
2024-04-29 00:00:00,TransferOut,,,,Unknown,22.49,1.0,22.49,0.0,EUR,Unknown
2024-04-30 00:00:00,TransferIn,,,,Unknown,1675.96,1.0,1675.96,0.0,EUR,Unknown
2024-04-30 00:00:00,TransferOut,,,,Unknown,29.14,1.0,29.14,0.0,EUR,Unknown
2024-04-30 00:00:00,Dividend,JPM,,JPMorgan Chase & Co.,Stock,2.0,1.08,2.15,0.0,EUR,Unknown
2024-04-30 00:00:00,Interest,,,,Unknown,0.32,1.0,0.32,0.0,EUR,Unknown
2024-04-30 00:00:00,TransferOut,,,,Unknown,104.62,1.0,104.62,0.0,EUR,Unknown
2024-04-30 00:00:00,Buy,HIMS,,Hims & Hers Health,Stock,22.0,11.77,-258.83,0.0,EUR,Unknown
2024-04-30 00:00:00,Buy,ARKK,,Arista Networks,Stock,2.0,243.95,-487.9,0.0,EUR,Unknown
2024-04-30 00:00:00,Buy,GMAB.CO,,Genmab,Stock,1.0,261.7,-261.7,0.0,EUR,Unknown
2024-04-30 00:00:00,Buy,ENPH,,Enphase Energy,Stock,3.0,103.08,-309.24,0.0,EUR,Unknown
2024-04-30 00:00:00,Buy,GOOGL,,Alphabet 'A',Stock,2.0,154.04,-308.08,0.0,EUR,Unknown
2024-04-30 00:00:00,TransferOut,,,,Unknown,19.08,1.0,19.08,0.0,EUR,Unknown
2024-05-02 00:00:00,TransferIn,,,,Unknown,2.42,1.0,2.42,0.0,EUR,Unknown
2024-05-02 00:00:00,Buy,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,0.016317,148.31,-2.42,0.0,EUR,Unknown
2024-05-02 00:00:00,Dividend,BTAFF,,British American Tobacco,Stock,23.0,0.69,15.78,0.0,EUR,Unknown
2024-05-02 00:00:00,TransferOut,,,,Unknown,12.73,1.0,12.73,0.0,EUR,Unknown
2024-05-02 00:00:00,TransferOut,,,,Unknown,96.0,1.0,96.0,0.0,EUR,Unknown
2024-05-03 00:00:00,Dividend,STLA,,Stellantis N.V.,Stock,34.0,1.53,52.01,0.0,EUR,Unknown
2024-05-03 00:00:00,Dividend,GB00B1XZS820,,Anglo American,Stock,8.807339449541285,0.4314583333333333,3.83,0.0,EUR,Unknown
2024-05-03 00:00:00,TransferIn,,,,Unknown,178.1,1.0,178.1,0.0,EUR,Unknown
2024-05-05 00:00:00,TransferOut,,,,Unknown,23.18,1.0,23.18,0.0,EUR,Unknown
2024-05-07 00:00:00,TransferIn,,,,Unknown,370.0,1.0,370.0,0.0,EUR,Unknown
2024-05-07 00:00:00,TransferOut,,,,Unknown,10.11,1.0,10.11,0.0,EUR,Unknown
2024-05-08 00:00:00,Dividend,DE,,Deere & Co.,Stock,1.0,1.36,1.36,0.0,EUR,Unknown
2024-05-08 00:00:00,Dividend,HOEGF,,Höegh Autoliners,Stock,100.0,0.54,53.51,0.0,EUR,Unknown
2024-05-08 00:00:00,Buy,EADSF,,Airbus,Stock,3.0,162.04,-486.12,0.0,EUR,Unknown
2024-05-09 00:00:00,Sell,INMD,,InMode,Stock,27.0,17.01,459.27,0.0,EUR,Unknown
2024-05-09 00:00:00,Buy,BTAFF,,British American Tobacco,Stock,16.0,28.2,-451.2,0.0,EUR,Unknown
2024-05-09 00:00:00,TransferOut,,,,Unknown,69.99,1.0,69.99,0.0,EUR,Unknown
2024-05-13 00:00:00,TransferIn,,,,Unknown,130.0,1.0,130.0,0.0,EUR,Unknown
2024-05-13 00:00:00,Sell,INGR,,Ingredion,Stock,5.0,111.5,557.5,0.0,EUR,Unknown
2024-05-13 00:00:00,Buy,MSFT,,Microsoft,Stock,1.0,388.45,-388.45,0.0,EUR,Unknown
2024-05-15 00:00:00,TransferOut,,,,Unknown,4.9,1.0,4.9,0.0,EUR,Unknown
2024-05-16 00:00:00,Buy,IE00B7Y34M31,,WisdomTree S&P 500 3x Daily Leveraged,Stock,4.157016,84.2,-350.0,0.0,EUR,Unknown
2024-05-16 00:00:00,Buy,IE00BKT09032,,WisdomTree Multi Ass.Iss.PLC ETP 05.12.62 INDEX,Stock,2.235702,67.09,-150.0,0.0,EUR,Unknown
2024-05-16 00:00:00,Buy,IE00B8HGT870,,WisdomTree Multi Ass.Iss.PLC Gold 3xLev. ETP Secs12(12/62),Stock,3.103148,48.34,-150.0,0.0,EUR,Unknown
2024-05-16 00:00:00,Buy,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,1.975169,177.2,-350.0,0.0,EUR,Unknown
2024-05-16 00:00:00,TransferOut,,,,Unknown,1.19,1.0,1.19,0.0,EUR,Unknown
2024-05-17 00:00:00,TransferOut,,,,Unknown,48.0,1.0,48.0,0.0,EUR,Unknown
2024-05-17 00:00:00,TransferOut,,,,Unknown,8.76,1.0,8.76,0.0,EUR,Unknown
2024-05-18 00:00:00,TransferOut,,,,Unknown,11.07,1.0,11.07,0.0,EUR,Unknown
2024-05-19 00:00:00,TransferOut,,,,Unknown,10.42,1.0,10.42,0.0,EUR,Unknown
2024-05-20 00:00:00,Dividend,BRPETRACNPR6,,Petrobras (Vz),Stock,82.0,0.0983,8.06,0.0,EUR,Unknown
2024-05-20 00:00:00,Dividend,BRPETRACNPR6,,Petrobras (Vz),Stock,82.0,0.00524,0.43,0.0,EUR,Unknown
2024-05-20 00:00:00,Sell,FTNT,,Fortinet,Stock,6.0,56.59,339.54,0.0,EUR,Unknown
2024-05-20 00:00:00,Buy,AIXXF,,AIXTRON,Stock,11.0,23.48,-258.28,0.0,EUR,Unknown
2024-05-20 00:00:00,Buy,FCX,,Freeport-McMoRan,Stock,6.0,49.6,-297.6,0.0,EUR,Unknown
2024-05-21 00:00:00,Dividend,BRPETRACNPR6,,Petrobras (Vz),Stock,82.0,0.00341,0.28,0.0,EUR,Unknown
2024-05-21 00:00:00,TransferOut,,,,Unknown,6.5,1.0,6.5,0.0,EUR,Unknown
2024-05-22 00:00:00,TransferOut,,,,Unknown,4.99,1.0,4.99,0.0,EUR,Unknown
2024-05-22 00:00:00,Dividend,BRPETRACNPR6,,Petrobras (Vz),Stock,82.0,0.15,12.44,0.0,EUR,Unknown
2024-05-23 00:00:00,Dividend,EUXTF,,Euronext,Stock,4.0,2.48,9.92,0.0,EUR,Unknown
2024-05-23 00:00:00,TransferOut,,,,Unknown,2.4,1.0,2.4,0.0,EUR,Unknown
2024-05-25 00:00:00,TransferOut,,,,Unknown,13.86,1.0,13.86,0.0,EUR,Unknown
2024-05-26 00:00:00,TransferOut,,,,Unknown,9.0,1.0,9.0,0.0,EUR,Unknown
2024-05-27 00:00:00,Dividend,ABMRF,,ABN AMRO Bank,Stock,29.0,0.89,25.81,0.0,EUR,Unknown
2024-05-28 00:00:00,TransferOut,,,,Unknown,10.55,1.0,10.55,0.0,EUR,Unknown
2024-05-29 00:00:00,TransferIn,,,,Unknown,3500.0,1.0,3500.0,0.0,EUR,Unknown
2024-05-29 00:00:00,TransferOut,,,,Unknown,4.61,1.0,4.61,0.0,EUR,Unknown
2024-05-29 00:00:00,TransferIn,,,,Unknown,300.0,1.0,300.0,0.0,EUR,Unknown
2024-05-30 00:00:00,Buy,BX,,Blackstone 'A',Stock,3.0,107.44,-322.32,0.0,EUR,Unknown
2024-05-30 00:00:00,Buy,DE,,Deere & Co.,Stock,1.0,339.2,-339.2,0.0,EUR,Unknown
2024-05-30 00:00:00,Buy,STLA,,Stellantis N.V.,Stock,14.0,20.55,-287.7,0.0,EUR,Unknown
2024-05-30 00:00:00,Buy,MPC,,Marathon Petroleum,Stock,2.0,160.3,-320.6,0.0,EUR,Unknown
2024-05-30 00:00:00,Buy,MSFT,,Microsoft,Stock,1.0,393.25,-393.25,0.0,EUR,Unknown
